0.698197,0.646768,0.750781,0.673744,0.733047,0.629629,0.660659,0.718052,0.736108,0.618320,0.784956,0.655116,0.743934,0.535596,0.669442,0.799515,0.758834,0.203546,0.170816,0.242182,0.187189,0.228020,0.161233,0.178345,0.217528,0.230322,0.154827,0.272866,0.176406,0.236281,0.115395,0.183764,0.286919,0.247991,1.75,1.64,1.87,1.69,1.83,1.60,1.67,1.79,1.84,1.58,1.96,1.65,1.86,1.43,1.69,2.01,1.90
0.899424,0.925040,0.842549,0.547335,0.901424,0.864886,0.910289,0.539386,0.851296,0.926755,0.466274,0.578499,0.852636,0.851837,0.631829,0.590548,0.630755,0.441677,0.495911,0.351541,0.119597,0.446989,0.382140,0.462983,0.116087,0.363501,0.499479,0.085773,0.134408,0.365956,0.362128,0.164827,0.140880,0.164445,2.59,2.77,2.29,1.52,2.61,2.40,2.66,1.50,2.33,2.79,1.37,1.58,2.35,2.33,1.69,1.60,1.68
0.627991,0.534219,0.784655,0.816580,0.745071,0.645718,0.548643,0.642448,0.762622,0.590837,0.658912,0.707900,0.698272,0.801308,0.533492,0.702010,0.727193,0.160778,0.112993,0.281320,0.313717,0.243977,0.170853,0.119553,0.168841,0.259749,0.140292,0.180017,0.212862,0.206651,0.296353,0.112649,0.208832,0.229107,1.69,1.51,2.09,2.20,1.98,1.73,1.53,1.72,2.03,1.62,1.76,1.87,1.85,2.15,1.51,1.85,1.92
0.899424,0.925040,0.842549,0.547335,0.901424,0.864886,0.910289,0.539386,0.851296,0.926755,0.466274,0.578499,0.852636,0.851837,0.631829,0.590548,0.630755,0.441677,0.495911,0.351541,0.119597,0.446989,0.382140,0.462983,0.116087,0.363501,0.499479,0.085773,0.134408,0.365956,0.362128,0.164827,0.140880,0.164445,2.59,2.77,2.29,1.52,2.61,2.40,2.66,1.50,2.33,2.79,1.37,1.58,2.35,2.33,1.69,1.60,1.68
