0.084
0.414
0.071
0.056
0.056
0.18
0.091
0.034
0.04
0.128
0.1
0.131
0.091
0.051
0.04
0.055
0.083
0.075
0.07
0.094
0.064
0.069
0.049
0.073
0.077
0.056
0.075
0.061
0.061
0.063
0.051
0.088
0.048
0.064
0.077
0.063
0.055
0.063
0.062
0.063
0.064
0.047
0.064
0.069
0.069
0.184
0.094
0.121
0.168
0.176
0.179
0.118
0.122
0.083
0.065
0.046
0.04
0.042
0.046
0.041
0.05
0.054
0.029
0.047
0.046
0.045
0.04
0.041
0.033
0.253
0.274
0.252
0.049
0.284
0.127
0.132
0.132
0.147
0.142
0.157
0.207
0.248
0.231
0.05
0.045
0.051
0.036
0.06
0.035
0.063
0.203
0.159
0.118
0.143
0.051
0.153
0.402
0.353
0.079
0.14
0.063
0.071
0.074
0.119
0.045
0.103
0.292
0.324
0.075
0.095
0.12
0.078
0.119
0.026
0.026
0.026
0.026
0.027
0.066
0.071
0.079
0.085
0.095
0.081
0.026
0.02
0.017
0.02
0.049
0.075
0.178
0.188
0.081
0.04
0.04
0.036
0.036
0.037
0.092
0.068
0.044
0.03
0.04
0.051
0.059
0.051
0.052
0.056
0.061
0.065
0.117
0.099
0.156
0.184
0.221
0.252
0.246
0.122
0.203
0.042
0.04
0.034
0.035
0.061
0.06
0.066
0.055
0.074
0.076
0.051
0.025
0.048
0.022
0.007
0.002
0.003
0.011
0.003
0.004
0.004
0.005
0.005
0.058
0.055
0.077
0.076
0.088
0.084
0.084
0.085
0.064
0.044
0.058
0.061
0.078
0.081
0.061
0.062
0.058
0.071
0.108
0.332
0.252
0.267
0.314
0.092
0.101
0.16
0.158
0.074
0.099
0.092
0.104
0.142
0.102
0.12
0.11
0.13
0.064
0.109
0.123
0.134
0.179
0.122
0.128
0.095
0.068
0.149
0.098
0.181
0.023
0.024
0.03
0.024
0.021
0.022
0.018
0.017
0.014
0.01
0.006
0.003
0.002
0.002
0.002
0.002
0.002
0.002
0.001
0.001
0.001
0.001
0.001
0.001
0.02
0.014
0.009
0.008
0.005
0.002
0.111
0.029
0.022
0.019
0.038
0.011
0.015
0.004
0.003
0.002
0.001
0.001
0.0
0.001
0.045
0.065
0.141
0.086
0.07
0.075
0.073
0.041
0.1
0.08
0.058
0.098
0.207
0.044
0.11
0.297
0.161
0.304
0.272
0.145
0.058
0.033
0.035
0.122
0.087
0.118
0.069
0.175
0.072
0.061
0.077
0.054
0.139
0.273
0.158
0.217
0.138
0.095
0.064
0.087
0.093
0.119
0.141
0.033
0.036
0.016
0.026
0.033
0.041
0.057
0.047
0.05
0.047
0.026
0.03
0.053
0.117
0.107
0.019
0.004
0.149
0.123
0.127
0.154
0.13
0.104
0.097
0.061
0.167
0.179
0.222
0.119
0.13
0.104
0.142
0.109
0.096
0.114
0.155
0.119
0.032
0.076
0.186
0.254
0.272
0.202
0.354
0.345
0.35
0.101
0.154
0.158
0.229
0.155
0.172
0.121
0.081
0.096
0.127
0.072
0.088
0.061
0.093
0.095
0.071
0.076
0.086
0.139
0.326
0.171
0.248
0.089
0.115
0.209
0.294
0.266
0.075
0.06
0.052
0.073
0.06
0.134
0.09
0.055
0.049
0.053
0.129
0.049
0.063
0.06
0.055
0.055
0.044
0.044
0.055
0.057
0.066
0.04
0.053
0.062
0.052
0.047
0.066
0.046
0.045
0.024
0.025
0.02
0.033
0.03
0.015
0.028
0.029
0.021
0.019
0.014
0.01
0.009
0.007
0.004
0.001
0.001
0.002
0.001
0.001
0.001
0.001
0.099
0.15
0.225
0.295
0.311
0.256
0.213
0.247
0.161
0.248
0.28
0.31
0.357
0.32
0.213
0.191
0.3
0.206
0.118
0.121
0.144
0.297
0.197
0.393
0.371
0.377
0.227
0.121
0.143
0.13
0.179
0.058
0.094
0.055
0.068
0.046
0.058
0.229
0.212
0.256
0.207
0.075
0.087
0.058
0.098
0.117
0.045
0.123
0.123
0.173
0.377
0.137
0.081
0.069
0.097
0.092
0.08
0.104
0.115
0.103
0.126
0.133
0.092
0.118
0.069
0.102
0.079
0.063
0.101
0.111
0.113
0.097
0.098
0.168
0.089
0.302
0.293
0.314
0.252
0.313
0.015
0.018
0.013
0.01
0.013
0.011
0.003
0.059
0.052
0.082
0.074
0.061
0.054
0.065
0.068
0.069
0.06
0.062
0.051
0.053
0.061
0.056
0.033
0.015
0.042
0.023
0.016
0.02
0.015
0.018
0.015
0.012
0.011
0.005
0.004
0.004
0.004
0.069
0.002
0.002
0.001
0.002
0.002
0.066
0.069
0.054
0.018
0.018
0.017
0.017
0.063
0.061
0.06
0.061
0.059
0.057
0.063
0.07
0.073
0.066
0.047
0.087
0.089
0.078
0.055
0.05
0.057
0.077
0.071
0.041
0.058
0.052
0.039
0.015
0.031
0.017
0.021
0.031
0.054
0.05
0.057
0.033
0.027
0.026
0.021
0.017
0.051
0.062
0.061
0.072
0.051
0.053
0.018
0.084
0.066
0.042
0.044
0.068
0.062
0.072
0.063
0.124
0.256
0.184
0.247
0.21
0.264
0.128
0.116
0.076
0.071
0.079
0.113
0.186
0.172
0.15
0.098
0.096
0.1
0.13
0.08
0.098
0.138
0.218
0.096
0.146
0.109
0.097
0.066
0.109
0.139
0.162
0.178
0.086
0.075
0.091
0.092
0.126
0.114
0.142
0.139
0.127
0.225
0.302
0.271
0.231
0.237
0.118
0.127
0.104
0.125
0.105
0.12
0.135
0.105
0.113
0.138
0.156
0.122
0.099
0.113
0.119
0.081
0.064
0.111
0.109
0.079
0.07
0.056
0.091
0.046
0.043
0.06
0.085
0.08
0.075
0.072
0.058
0.062
0.061
0.046
0.046
0.055
0.037
0.034
0.044
0.046
0.045
0.038
0.043
0.046
0.052
0.03
0.03
0.028
0.027
0.027
0.021
0.019
0.018
0.039
0.032
0.028
0.023
0.026
0.028
0.023
0.022
0.027
0.028
0.079
0.021
0.018
0.016
0.014
0.008
0.007
0.039
0.027
0.049
0.053
0.052
0.075
0.069
0.062
0.04
0.086
0.066
0.061
0.067
0.068
0.051
0.045
0.053
0.074
0.106
0.105
0.056
0.065
0.083
0.068
0.082
0.102
0.069
0.06
0.062
0.068
0.071
0.077
0.144
0.087
0.062
0.05
0.043
0.043
0.025
0.024
0.024
0.025
0.025
0.025
0.026
0.027
0.07
0.087
0.098
0.113
0.087
0.201
0.122
0.202
0.132
0.179
0.131
0.13
0.062
0.125
0.055
0.106
0.118
0.195
0.143
0.086
0.075
0.077
0.079
0.119
0.118
0.121
0.106
0.105
0.114
0.128
0.157
0.189
0.148
0.128
0.139
0.117
0.136
0.026
0.026
0.026
0.027
0.028
0.023
0.02
0.049
0.07
0.06
0.074
0.125
0.051
0.131
0.048
0.048
0.15
0.174
0.153
0.067
0.113
0.079
0.14
0.122
0.101
0.095
0.081
0.081
0.063
0.067
0.071
0.071
0.061
0.066
0.109
0.044
0.059
0.081
0.042
0.068
0.057
0.066
0.078
0.08
0.14
0.052
0.024
0.024
0.024
0.024
0.025
0.025
0.025
0.026
0.026
0.026
0.026
0.029
0.056
0.053
0.09
0.067
0.087
0.088
0.072
0.097
0.089
0.061
0.071
0.095
0.083
0.097
0.059
0.094
0.07
0.076
0.099
0.084
0.057
0.059
0.077
0.077
0.082
0.146
0.148
0.195
0.148
0.084
0.124
0.141
0.128
0.165
0.054
0.059
0.064
0.064
0.068
0.064
0.068
0.066
0.06
0.026
0.026
0.085
0.056
0.066
0.066
0.066
0.082
0.073
0.07
0.06
0.094
0.114
0.134
0.179
0.167
0.18
0.251
0.183
0.119
0.122
0.079
0.08
0.075
0.076
0.074
0.075
0.091
0.063
0.067
0.093
0.136
0.041
0.037
0.033
0.035
0.039
0.043
0.043
0.044
0.046
0.048
0.051
0.052
0.054
0.054
0.054
0.055
0.058
0.056
0.058
0.055
0.121
0.102
0.113
0.136
0.343
0.216
0.183
0.184
0.22
0.168
0.159
0.171
0.047
0.054
0.064
0.056
0.06
0.102
0.075
0.073
0.103
0.094
0.098
0.122
0.118
0.066
0.066
0.066
0.063
0.078
0.075
0.076
0.047
0.047
0.064
0.039
0.042
0.054
0.069
0.093
0.092
0.049
0.063
0.051
0.065
0.063
0.055
0.058
0.074
0.075
0.06
0.039
0.039
0.045
0.084
0.077
0.056
0.063
0.063
0.06
0.059
0.077
0.092
0.114
0.088
0.069
0.079
0.057
0.161
0.297
0.171
0.092
0.062
0.066
0.096
0.101
